producto,old_price,current_price,url,stock,descuento
The Quest for El Dorado,39.99,34.96,https://gamersguildaz.com/products/the-quest-for-el-dorado,No,0.12578144536134037
Exceed: Under Night In-Birth: Londrekia Solo Fighter,12.99,11.36,https://gamersguildaz.com/products/exceed-under-night-in-birth-londrekia-solo-fighter,Sí,0.12548113933795232
Golem,79.99,69.96,https://gamersguildaz.com/products/golem,Sí,0.1253906738342293
Final Girl: Lore and Scenario (Season 1),7.99,6.99,https://gamersguildaz.com/products/final-girl-lore-and-scenario,No,0.1251564455569462
Final Girl: Lore and Scenario (Season 2),7.99,6.99,https://gamersguildaz.com/products/copy-of-final-girl-lore-and-scenario-season-1,Sí,0.1251564455569462
Ticket to Ride Legacy: Legends of the West,119.99,104.99,https://gamersguildaz.com/products/ticket-to-ride-legacy-legends-of-the-west,No,0.12501041753479458
TRAILS,19.99,17.5,https://gamersguildaz.com/products/trails,No,0.12456228114057022
Ultimate Werewolf: Extreme,24.95,21.86,https://gamersguildaz.com/products/ultimate-werewolf-extreme,Sí,0.12384769539078157
Dice Kingdoms of Valeria,25.0,21.96,https://gamersguildaz.com/products/dice-kingdoms-of-valeria,Sí,0.12159999999999997
Arkham Horror The Card Game: Mythos Pack - Echoes of the Past,16.99,14.93,https://gamersguildaz.com/products/ah-lcg-echoes-of-the-past-fantasy-flight-games,No,0.12124779281930541
Marabunta,20.0,17.59,https://gamersguildaz.com/products/marabunta,Sí,0.12050000000000001
La Famiglia: The Great Mafia War,89.95,79.16,https://gamersguildaz.com/products/la-famiglia-the-great-mafia-war,Sí,0.11995553085047254
Marvel Champions: Hero Pack - SP//dr,16.99,14.96,https://gamersguildaz.com/products/marvel-champions-sp-dr-hero-pack,Sí,0.11948204826368439
Disney 100 Labyrinth,36.99,32.61,https://gamersguildaz.com/products/disney-100-labyrinth,Sí,0.11841038118410388
Catan: Junior,34.99,30.85,https://gamersguildaz.com/products/catan-junior-1,Sí,0.11831951986281795
Deckscape: Fate of London,14.99,13.22,https://gamersguildaz.com/products/deckscape-fate-of-london,Sí,0.11807871914609737
Formula D: Exp 3 Singapore / Docks,29.99,26.46,https://gamersguildaz.com/products/formula-d-exp-3-singapore-docks-zygomatic,Sí,0.11770590196732236
Beer & Bread,34.95,30.85,https://gamersguildaz.com/products/beer-bread,No,0.11731044349070104
Adventure Tactics: Side Quest 1,6.0,5.3,https://gamersguildaz.com/products/adventure-tactics-side-quest-1,No,0.1166666666666667
Dori Dino,34.99,30.92,https://gamersguildaz.com/products/dori-dino,Sí,0.11631894827093456
Onitama: Way of the Wind,14.99,13.26,https://gamersguildaz.com/products/onitama-way-of-the-wind-board-games,Sí,0.11541027351567715
Arkham Horror The Card Game: Scenario Pack - Fortune and Folly,21.99,19.46,https://gamersguildaz.com/products/arkham-horror-the-card-game-scenario-pack-fortune-and-folly,Sí,0.11505229649840827
Exit: The Mysterious Museum,14.95,13.23,https://gamersguildaz.com/products/exit-the-mysterious-museum-board-games,Sí,0.1150501672240802
The Red Dragon Inn: Smorgasbox,44.95,39.78,https://gamersguildaz.com/products/red-dragon-inn-smorgasbox-board-games,Sí,0.11501668520578423
Marvel Champions: Mutant Genesis Expansion,44.99,39.87,https://gamersguildaz.com/products/marvel-champions-mutant-genesis-expansion,Sí,0.11380306734829972
Patchwork Halloween Edition,29.99,26.58,https://gamersguildaz.com/products/patchwork-halloween-edition,Sí,0.11370456818939648
Shadows of Brimstone: Masters of the Void - Deluxe Enemy Pack,39.95,35.45,https://gamersguildaz.com/products/shadows-of-brimstone-masters-of-the-void-deluxe-enemy-pack,Sí,0.11264080100125155
Tsuro: of the Seas,45.0,39.96,https://gamersguildaz.com/products/tsuro-of-the-seas,Sí,0.11199999999999997
The Night Cage (Pre-Order),44.99,39.96,https://gamersguildaz.com/products/the-night-cage,No,0.11180262280506781
Dune: Choam and Richese House Expansion,25.0,22.21,https://gamersguildaz.com/products/dune-choam-and-richese-house-expansion,No,0.11159999999999996
Everdell Deluxe: Resource Vessels,44.99,39.97,https://gamersguildaz.com/products/everdell-deluxe-resource-vessels,Sí,0.11158035118915322
Street Fighter the Miniatures Game: Boss Expansion,112.5,99.96,https://gamersguildaz.com/products/street-fighter-the-miniatures-game-boss-expansion,No,0.11146666666666673
Final Girl: Series 2 Booster Box,179.99,159.99,https://gamersguildaz.com/products/final-girl-series-2-booster-box,No,0.11111728429357186
Final Girl: Series 1 Franchise Box,179.99,159.99,https://gamersguildaz.com/products/final-girl-series-1-franchise-box,No,0.11111728429357186
Everdell: Bellfaire,45.0,40.0,https://gamersguildaz.com/products/everdell-bellfaire-tabletop-tycoon,Sí,0.1111111111111111
Nacho Pile,19.95,17.74,https://gamersguildaz.com/products/nacho-pile,Sí,0.11077694235588977
Star Wars: Rebellion - Rise of the Empire,44.99,40.02,https://gamersguildaz.com/products/star-wars-rebellion-rise-of-the-empir-fantasy-flight-games,Sí,0.11046899310957987
Eldritch Horror: Forsaken Lore,27.99,24.91,https://gamersguildaz.com/products/eldritch-horror-forsaken-lore-fantasy-flight-games,Sí,0.11003929974991063
Expedition to Newdale,64.99,57.85,https://gamersguildaz.com/products/expedition-to-newdale-lookout-games,Sí,0.10986305585474679
Escape the Dark Sector: Mission Pack 1 - Twisted Tech,24.99,22.28,https://gamersguildaz.com/products/escape-the-dark-sector-mission-pack-1-twisted-tech,Sí,0.10844337735094027
Zombicide: Urban Legends Abominations Pack,24.99,22.3,https://gamersguildaz.com/products/zombicide-urban-legends-abominations-pack,Sí,0.10764305722288907
Skytear: Starter Box,70.0,62.47,https://gamersguildaz.com/products/skytear-starter-box,Sí,0.10757142857142858
Steampunk Rally,49.99,44.71,https://gamersguildaz.com/products/steampunk-rally-board-games,Sí,0.10562112422484499
Great Wall - Iron Dragon Blister,39.0,34.92,https://gamersguildaz.com/products/great-wall-iron-dragon-blister,Sí,0.10461538461538457
Munchkin: Knights (Pre-Order),6.95,6.23,https://gamersguildaz.com/products/munchkin-knights,Sí,0.10359712230215823
Dice Throne: Season One ReRolled - Treant v Ninja,29.99,26.9,https://gamersguildaz.com/products/dice-throne-season-one-box-4-treant-v-ninja-board-games,Sí,0.10303434478159386
Arkeis: The Jewel of the Cult Expansion (Pre-Order),21.99,19.73,https://gamersguildaz.com/products/arkeis-the-jewel-of-the-cult-expansion-pre-order,Sí,0.10277398817644376
Paladins of the West Kingdom Collector's Box,30.0,26.92,https://gamersguildaz.com/products/paladins-of-the-west-kingdom-collectors-box,No,0.10266666666666661
Architects of the West Kingdom Collector's Box,30.0,26.92,https://gamersguildaz.com/products/architects-of-the-west-kingdom-collectors-box,Sí,0.10266666666666661
Exit: Theft on the Mississippi,14.95,13.42,https://gamersguildaz.com/products/exit-theft-on-the-mississippi-board-games,Sí,0.10234113712374578
Classic Art,40.0,35.92,https://gamersguildaz.com/products/classic-art,Sí,0.10199999999999995
Memoir '44: Pacific Theater,39.99,35.92,https://gamersguildaz.com/products/memoir-44-pacific-theatre-expansion-days-of-wonder,No,0.10177544386096524
BEEZ,39.99,35.92,https://gamersguildaz.com/products/beez,Sí,0.10177544386096524
Ankh: Gods of Egypt - Guardians Set,39.99,35.92,https://gamersguildaz.com/products/ankh-gods-of-egypt-guardians-set,Sí,0.10177544386096524
Centurion,39.99,35.92,https://gamersguildaz.com/products/centurion,Sí,0.10177544386096524
Arkham Horror The Card Game: Edge of the Earth Campaign Expansion,69.99,62.87,https://gamersguildaz.com/products/arkham-horror-tcg-at-the-edge-of-the-earth-campaign-expansion,Sí,0.10172881840262891
Gaia Project,99.99,89.82,https://gamersguildaz.com/products/gaia-project-a-terra-mystica-game,No,0.10171017101710174
Barbearian Battlegrounds: Candy Horde,14.95,13.43,https://gamersguildaz.com/products/barbearian-battlegrounds-candy-horde,Sí,0.10167224080267556
Pipeline,69.95,62.84,https://gamersguildaz.com/products/pipeline-board-games,No,0.10164403145103644
Axis & Allies: 1942 Second Edition,67.5,60.64,https://gamersguildaz.com/products/axis-allies-1942-2nd-edition-board-games,No,0.10162962962962963
Ankh: Gods of Egypt,99.99,89.83,https://gamersguildaz.com/products/ankh-gods-of-egypt,Sí,0.10161016101610158
Mystic Vale: Nemesis,39.99,35.93,https://gamersguildaz.com/products/mystic-vale-nemesis-board-games,No,0.10152538134533638
Zombicide: Washington Z.C.,49.99,44.92,https://gamersguildaz.com/products/zombicide-washington-zc-cmon,Sí,0.10142028405681136
Inis: Seasons of Inis,49.99,44.92,https://gamersguildaz.com/products/inis-seasons-of-inis-matagot,Sí,0.10142028405681136
Cthulhu: Death May Die - Yog-Sothoth,24.99,22.46,https://gamersguildaz.com/products/dmd-yogsothoth-cmon,No,0.1012404961984793
Memoir '44: Equipment Pack Expansion,59.99,53.92,https://gamersguildaz.com/products/memoir-44-equipment-pack-expansion-days-of-wonder,No,0.10118353058843141
Zombicide: Black Plague - Wulfsburg,59.99,53.92,https://gamersguildaz.com/products/zombicide-bp-wulfsburg-cmon,No,0.10118353058843141
Colt Express Big Box,59.99,53.92,https://gamersguildaz.com/products/colt-express-big-box,Sí,0.10118353058843141
Delicious,27.99,25.16,https://gamersguildaz.com/products/delicious,Sí,0.10110753840657372
Empire's End,39.95,35.92,https://gamersguildaz.com/products/empires-end,Sí,0.10087609511889864
Kemet: Blood and Sand,89.99,80.92,https://gamersguildaz.com/products/kemet-blood-and-sand,Sí,0.10078897655295026
The Lord of the Rings: Journeys in Middle-Earth - Shadowed Paths,89.99,80.92,https://gamersguildaz.com/products/lotr-jme-shadowed-paths-fantasy-flight-games,Sí,0.10078897655295026
Element Silver,39.99,35.96,https://gamersguildaz.com/products/element-silver-pre-order,Sí,0.10077519379844964
Orlog,39.99,35.96,https://gamersguildaz.com/products/orlog,No,0.10077519379844964
Arcadia Quest,99.99,89.92,https://gamersguildaz.com/products/arcadia-quest-core-game-cmon,Sí,0.10071007100710065
Skate Summer,49.95,44.92,https://gamersguildaz.com/products/skate-summer,Sí,0.10070070070070072
Blueprints of Mad King Ludwig,49.95,44.92,https://gamersguildaz.com/products/blueprints-of-mad-king-ludwig,Sí,0.10070070070070072
Emerge,49.95,44.92,https://gamersguildaz.com/products/emerge,Sí,0.10070070070070072
Viticulture: Essential Edition,60.0,53.96,https://gamersguildaz.com/products/viticulture-essential-edition,No,0.10066666666666665
The Grizzled: Armistice Edition,49.99,44.96,https://gamersguildaz.com/products/the-grizzled-armistice-edition-cmon,Sí,0.10062012402480498
Istanbul,49.99,44.96,https://gamersguildaz.com/products/istanbul-board-games,No,0.10062012402480498
Ankh: Gods of Egypt - Pantheon,59.99,53.96,https://gamersguildaz.com/products/ankh-gods-of-egypt-pantheon-expansion,Sí,0.10051675279213204
Sabobatage - Expansion Pack: Legends of Matcha,20.0,17.99,https://gamersguildaz.com/products/sabobatage-expansion-pack-legends-of-matcha,Sí,0.10050000000000008
A Feast For Odin,99.99,89.96,https://gamersguildaz.com/products/a-feast-for-odin-feuerland,No,0.10031003100310033
Weather Machine: Metal Nobel Prize,4.99,4.49,https://gamersguildaz.com/products/weather-machine-metal-nobel-prize,Sí,0.1002004008016032
On Mars: Alien Invasion - Wooden Alien Token,7.99,7.19,https://gamersguildaz.com/products/on-mars-alien-invasion-wooden-alien-token,Sí,0.10012515644555692
Final Girl: Vehicle Miniatures (Series 2),9.99,8.99,https://gamersguildaz.com/products/final-girl-vehicle-miniatures-series-2,Sí,0.10010010010010009
Final Girl: Vehicle Miniatures (Series 1),9.99,8.99,https://gamersguildaz.com/products/final-girl-vehicle-miniatures-series-1,Sí,0.10010010010010009
Final Girl: Terror From Above (Vignette),9.99,8.99,https://gamersguildaz.com/products/final-girl-terror-from-above,No,0.10010010010010009
Blood Orders,69.95,62.95,https://gamersguildaz.com/products/blood-orders,Sí,0.10007147962830593
Weather Machine: Upgrade Pack,14.99,13.49,https://gamersguildaz.com/products/weather-machine-upgrade-pack,Sí,0.1000667111407605
Kanban EV: Upgrade Pack,14.99,13.49,https://gamersguildaz.com/products/kanban-ev-upgrade-pack,No,0.1000667111407605
Vinhos Deluxe: Tasting Room Expansion Pack,14.99,13.49,https://gamersguildaz.com/products/vinhos-deluxe-tasting-room-expansion-pack,Sí,0.1000667111407605
Vinhos Deluxe: Islands Expansion Pack,14.99,13.49,https://gamersguildaz.com/products/vinhos-deluxe-islands-expansion-pack,Sí,0.1000667111407605
The Couples Game,19.99,17.99,https://gamersguildaz.com/products/the-couples-game,Sí,0.10005002501250626
PARKS: Wildlife,19.99,17.99,https://gamersguildaz.com/products/parks-wildlife,Sí,0.10005002501250626
Age of Steam Deluxe: Detroit Bankruptcy & Heavy Cardboard Maps,19.99,17.99,https://gamersguildaz.com/products/age-of-steam-deluxe-detroit-bankruptcy-heavy-cardboard-maps,Sí,0.10005002501250626
Sun Moon Rising,21.99,19.79,https://gamersguildaz.com/products/sun-moon-rising,Sí,0.10004547521600725
Weather Machine: Metal Machine Parts,23.99,21.59,https://gamersguildaz.com/products/weather-machine-metal-machine-parts,Sí,0.10004168403501454
Throw Throw Burrito,24.99,22.49,https://gamersguildaz.com/products/throw-throw-burrito,Sí,0.10004001600640257
Monikers: Serious Nonsense,24.99,22.49,https://gamersguildaz.com/products/monikers-serious-nonsense,Sí,0.10004001600640257
Monikers: Classics Expansion,24.99,22.49,https://gamersguildaz.com/products/monikers-classics-expansion,Sí,0.10004001600640257
Spots,24.99,22.49,https://gamersguildaz.com/products/spots,No,0.10004001600640257
Monikers: More Monikers,24.99,22.49,https://gamersguildaz.com/products/monikers-more-monikers,Sí,0.10004001600640257
Throw Throw Burrito: Extreme Outdoor Edition,29.99,26.99,https://gamersguildaz.com/products/throw-throw-burrito-extreme-outdoor-edition,Sí,0.10003334444814939
Monikers,29.99,26.99,https://gamersguildaz.com/products/monikers,Sí,0.10003334444814939
Age of Steam Deluxe: New England/Pittsburgh & Switzerland Maps,34.99,31.49,https://gamersguildaz.com/products/age-of-steam-deluxe-new-england-pittsburgh-switzerland-maps,Sí,0.10002857959416986
Mantis Falls,34.99,31.49,https://gamersguildaz.com/products/mantis-falls,Sí,0.10002857959416986
Sheriff of Nottingham: 2nd Edition,39.99,35.99,https://gamersguildaz.com/products/sheriff-of-nottingham-2nd-edition,Sí,0.10002500625156288
Ticket to Ride Map Collection: Volume 7 - Japan & Italy,39.99,35.99,https://gamersguildaz.com/products/ticket-to-ride-japan-italy-map-7-days-of-wonder,Sí,0.10002500625156288
The Taverns of Tiefenthal: Open Doors,39.99,35.99,https://gamersguildaz.com/products/the-taverns-of-tiefenthal-open-doors,No,0.10002500625156288
The Quacks of Quedlinburg: The Alchemists,39.99,35.99,https://gamersguildaz.com/products/the-quacks-of-quedlinburg-the-alchemists,Sí,0.10002500625156288
Lacuna,39.99,35.99,https://gamersguildaz.com/products/lacuna-1,Sí,0.10002500625156288
The Quacks of Quedlinburg: The Herb Witches,39.99,35.99,https://gamersguildaz.com/products/the-quacks-of-quedlinburg-the-herb-witches,Sí,0.10002500625156288
Risk 60th Anniversary Edition,44.99,40.49,https://gamersguildaz.com/products/risk-60th-anniversary-edition,Sí,0.10002222716159145
The Quacks of Quedlinburg,49.99,44.99,https://gamersguildaz.com/products/copy-of-15-men,Sí,0.10002000400080016
Taverns of Tiefenthal,49.99,44.99,https://gamersguildaz.com/products/taverns-of-tiefenthal,Sí,0.10002000400080016
Quacks & Co.,49.99,44.99,https://gamersguildaz.com/products/quacks-co,Sí,0.10002000400080016
Monopoly: Mickey and Friends,49.99,44.99,https://gamersguildaz.com/products/monopoly-mickey-and-friends,Sí,0.10002000400080016
On Mars: Alien Invasion,64.99,58.49,https://gamersguildaz.com/products/on-mars-alien-invasion,No,0.10001538698261261
Age of Steam Deluxe: Expansion Volume I,79.99,71.99,https://gamersguildaz.com/products/age-of-steam-deluxe-expansion-volume-1,Sí,0.10001250156269534
Railways of the World (10th Anniversary Edition),99.99,89.99,https://gamersguildaz.com/products/railways-of-the-world,No,0.10001000100010002
Age of Steam: Deluxe,99.99,89.99,https://gamersguildaz.com/products/age-of-steam-deluxe-v2,Sí,0.10001000100010002
Vinhos Deluxe (2017),109.99,98.99,https://gamersguildaz.com/products/vinhos-deluxe-2017,Sí,0.10000909173561233
Rococo Deluxe,119.99,107.99,https://gamersguildaz.com/products/rococo,Sí,0.10000833402783565
Escape Plan,119.99,107.99,https://gamersguildaz.com/products/escape-plan,Sí,0.10000833402783565
The Gallerist,119.99,107.99,https://gamersguildaz.com/products/the-gallerist,Sí,0.10000833402783565
On Mars,124.99,112.49,https://gamersguildaz.com/products/on-mars,Sí,0.1000080006400512
Kanban EV,134.99,121.49,https://gamersguildaz.com/products/kanban-ev,Sí,0.100007407956145
Lisboa (Deluxe Edition),139.99,125.99,https://gamersguildaz.com/products/lisboa-deluxe-edition,Sí,0.10000714336738348
Weather Machine,149.99,134.99,https://gamersguildaz.com/products/weather-machine,Sí,0.10000666711114074
Action Pups,20.0,18.0,https://gamersguildaz.com/products/action-pups,Sí,0.1
Haunt the House,35.0,31.5,https://gamersguildaz.com/products/haunt-the-house,Sí,0.1
Summit: Sanity Expansion,30.0,27.0,https://gamersguildaz.com/products/summit-sanity,Sí,0.1
Sabobatage,30.0,27.0,https://gamersguildaz.com/products/sabobatage-the-boba-card-game,Sí,0.1
Illimat: The False Baron's Set (Pre-Order),12.0,10.8,https://gamersguildaz.com/products/illimat-the-false-barons-set,No,0.09999999999999994
Illimat: The Crane Wife Set Expansion (Pre-Order),12.0,10.8,https://gamersguildaz.com/products/illimat-the-crane-wife-set-expansion-pre-order,No,0.09999999999999994
Nightmare Productions,59.95,53.96,https://gamersguildaz.com/products/nightmare-productions,Sí,0.09991659716430361
Shadowgate: The Living Castle,59.95,53.96,https://gamersguildaz.com/products/shadowgate-the-living-castle,Sí,0.09991659716430361
Trollfest,59.95,53.96,https://gamersguildaz.com/products/trollfest,Sí,0.09991659716430361
Treasure of The Dwarves,59.95,53.96,https://gamersguildaz.com/products/treasure-of-the-dwarves,Sí,0.09991659716430361
World Z League,49.95,44.96,https://gamersguildaz.com/products/world-z-league,Sí,0.09989989989989993
City of the Living (Pre-Order),49.95,44.96,https://gamersguildaz.com/products/city-of-the-living-pre-order,Sí,0.09989989989989993
Creature Feature,39.95,35.96,https://gamersguildaz.com/products/creature-feature,Sí,0.0998748435544431
Universal Monsters Unchained,39.95,35.96,https://gamersguildaz.com/products/universal-monsters-unchained,Sí,0.0998748435544431
Zombie Mania,29.95,26.96,https://gamersguildaz.com/products/zombie-mania,Sí,0.09983305509181965
Chromino: Deluxe,40.99,36.92,https://gamersguildaz.com/products/chromino-deluxe,Sí,0.09929251036838253
Arkham Horror: The Card Game - The Feast of Hemlock Vale Investigator Expansion,39.95,35.99,https://gamersguildaz.com/products/arkham-horror-the-card-game-the-feast-of-hemlock-vale-investigator-expansion,Sí,0.09912390488110139
Blade Rondo Frost Veil,19.95,17.98,https://gamersguildaz.com/products/blade-rondo-frost-veil,Sí,0.09874686716791975
Exit: The Game - Advent Calendar - The Silent Storm,49.95,45.03,https://gamersguildaz.com/products/exit-the-game-advent-calendar-the-silent-storm,No,0.09849849849849852
Fabled Fruit: The Lime Expansion,19.95,17.99,https://gamersguildaz.com/products/fabled-fruit-the-lime-expansion,Sí,0.09824561403508776
Blade Rondo,19.95,18.0,https://gamersguildaz.com/products/blade-rondo,No,0.0977443609022556
Arkham Horror The Card Game: The Dunwich Legacy Campaign Expansion,69.99,63.15,https://gamersguildaz.com/products/ah-lcg-the-dunwich-legacy-campaign-expansion,Sí,0.09772824689241316
Altiplano,65.0,58.92,https://gamersguildaz.com/products/altiplano,Sí,0.09353846153846151
Great Wall - Black Powder Expansion,65.0,58.92,https://gamersguildaz.com/products/great-wall-black-powder-expansion,Sí,0.09353846153846151
Mythalix,55.0,49.88,https://gamersguildaz.com/products/mythalix,Sí,0.09309090909090904
Arkham Horror The Card Game: The Dream-Eaters,32.99,29.92,https://gamersguildaz.com/products/ah-lcg-the-dreameaters-fantasy-flight-games,Sí,0.09305850257653835
The Lord of the Rings: Journeys in Middle-Earth - Villains of Eriador,16.99,15.42,https://gamersguildaz.com/products/lotr-jme-villains-of-eriador-fantasy-flight-games,Sí,0.09240729841082983
Dragomino,21.99,19.96,https://gamersguildaz.com/products/dragomino,Sí,0.09231468849477024
Bad Company,54.99,49.92,https://gamersguildaz.com/products/copy-of-1880-china,Sí,0.0921985815602837
Awkward Guests: The Walton Case,41.99,38.12,https://gamersguildaz.com/products/awkward-guests-the-walton-case,No,0.09216480114312942
Arkham Horror The Card Game: Scenario Pack - The Blob That Ate Everything,21.99,19.97,https://gamersguildaz.com/products/arkham-horror-lcg-the-blob-that-ate-everything,Sí,0.09185993633469758
Oceans,54.99,49.96,https://gamersguildaz.com/products/oceans,No,0.09147117657755957
Istanbul: The Dice Game,54.99,49.96,https://gamersguildaz.com/products/istanbul-the-dice-game-board-games,Sí,0.09147117657755957
Arkham Horror The Card Game: The Path to Carcosa Investigator Expansion,44.99,40.92,https://gamersguildaz.com/products/arkham-horror-lcg-the-path-to-carcosa-investigator-expansion,Sí,0.09046454767726161
Marvel Champions: Sinister Motives Expansion,44.99,40.92,https://gamersguildaz.com/products/marvel-champions-sinister-motives-expansion,Sí,0.09046454767726161
Escape the Dark Sector,44.99,40.92,https://gamersguildaz.com/products/escape-the-dark-sector-themeborne,Sí,0.09046454767726161
Jamaica,44.99,40.92,https://gamersguildaz.com/products/jamaica,Sí,0.09046454767726161
Arkham Horror The Card Game: The Dunwich Legacy Investigator Expansion,44.99,40.92,https://gamersguildaz.com/products/ah-lcg-the-dunwich-legacy-investigator-expansion,Sí,0.09046454767726161
Civilization: Terra Incognita,44.99,40.92,https://gamersguildaz.com/products/sid-meiers-civilization-terra-incognit-fantasy-flight-games,No,0.09046454767726161
Marvel Champions: Hero Pack - Ironheart,16.99,15.46,https://gamersguildaz.com/products/marvel-champions-ironheart-hero-pack,Sí,0.0900529723366685
Star Wars: Outer Rim - Unfinished Business Expansion,44.95,40.92,https://gamersguildaz.com/products/star-wars-outer-rim-unfinished-business-expansion,No,0.08965517241379313
Mystic Vale: Havens Event Kit,89.99,81.99,https://gamersguildaz.com/products/mystic-vale-havens-event-kit-board-game,No,0.08889876652961441
Car Wars: Miniatures Set 1,39.95,36.4,https://gamersguildaz.com/products/car-wars-miniatures-set-1,Sí,0.08886107634543189
Zombicide: Gear Up,24.99,22.77,https://gamersguildaz.com/products/zombicide-gear-up-pre-order,No,0.08883553421368544
Agricola: Storage Box,45.99,41.92,https://gamersguildaz.com/products/agricola-storage-box,Sí,0.08849749945640357
Aerion,24.99,22.79,https://gamersguildaz.com/products/aerion,Sí,0.08803521408563424
Great Wall - Ancient Beasts,35.0,31.92,https://gamersguildaz.com/products/great-wall-ancient-beasts,Sí,0.08799999999999995
Skytear: Outsiders Expansion,35.0,31.92,https://gamersguildaz.com/products/skytear-outsiders-expansion,Sí,0.08799999999999995
Skytear: Winterdeep Expansion,35.0,31.92,https://gamersguildaz.com/products/skytear-winterdeep-expansion,Sí,0.08799999999999995
Skytear: Stormsear Expansion,35.0,31.92,https://gamersguildaz.com/products/skytear-stormsear-expansion,Sí,0.08799999999999995
The Witcher: Additional Dice,34.99,31.92,https://gamersguildaz.com/products/copy-of-the-witcher-dice-set-ciri-the-zireael,Sí,0.08773935410117177
Exceed: Under Night In-Birth: Yuzuriha Box,34.99,31.92,https://gamersguildaz.com/products/exceed-under-night-in-birth-yuzuriha-box,Sí,0.08773935410117177
Concordia: Roma And Sicilia Expansion,29.95,27.33,https://gamersguildaz.com/products/concordia-roma-and-sicilia-expansion,No,0.0874791318864775
Dice Throne: Season One ReRolled - Barbarian v Moon Elf,29.99,27.44,https://gamersguildaz.com/products/dice-throne-season-one-box-1-barbarian-vs-moon-elf-board-games,Sí,0.08502834278092689
Zombicide: Invader - Black Ops,59.99,54.89,https://gamersguildaz.com/products/zombicide-invader-black-ops,Sí,0.08501416902817138
Fairy Prank,18.0,16.48,https://gamersguildaz.com/products/fairy-prank,Sí,0.08444444444444442
Zombicide: Box of Zombies Set #3 - Angry Zombies,24.99,22.92,https://gamersguildaz.com/products/zombicide-angry-zombies-box-of-zombies-set-3,Sí,0.08283313325330119
Zombicide: Glow in the Dark Dice,12.99,11.92,https://gamersguildaz.com/products/zombicide-glow-in-the-dark-dice,Sí,0.08237105465742882
Salem 1692,24.99,22.96,https://gamersguildaz.com/products/salem-1692,Sí,0.08123249299719879
Floriferous,24.99,22.96,https://gamersguildaz.com/products/floriferous,Sí,0.08123249299719879
Fabled: The Spirit Lands,45.0,41.37,https://gamersguildaz.com/products/fabled-the-spirit-lands-pre-order,Sí,0.08066666666666672
Zombicide: Ultimate Survivors #2,39.99,36.77,https://gamersguildaz.com/products/zombicide-ultimate-survivors-2,Sí,0.08052013003250809
Exceed: Under Night In-Birth: Seth Box,34.99,32.22,https://gamersguildaz.com/products/exceed-under-night-in-birth-seth-box,Sí,0.07916547585024301
Christmas Lights Card Game - Second Edition,12.99,11.97,https://gamersguildaz.com/products/christmas-lights-card-game-second-edition,Sí,0.07852193995381059
Escape the Dark Sector: Mission Pack 3 - Quantum Rift,24.99,23.03,https://gamersguildaz.com/products/escape-the-dark-sector-mission-pack-3-quantum-rift,Sí,0.07843137254901951
Five Tribes,64.99,59.92,https://gamersguildaz.com/products/five-tribes-days-of-wonder,No,0.07801200184643782
Patchwork Valentine's Day,36.99,34.12,https://gamersguildaz.com/products/patchwork-valentines-day,No,0.07758853744255216
Cosmoctopus,40.0,36.9,https://gamersguildaz.com/products/cosmoctopus,Sí,0.07750000000000004
Century: Golem Edition - Eastern Mountains,39.99,36.92,https://gamersguildaz.com/products/century-golem-edition-eastern-mountains,Sí,0.07676919229807452
Escape the Dark Castle: Blight of the Plague Lord,19.99,18.46,https://gamersguildaz.com/products/escape-the-dark-castle-blight-of-the-pl-themeborne,Sí,0.07653826913456717
Fallout Shelter: The Board Game,44.99,41.56,https://gamersguildaz.com/products/fallout-shelter-the-board-game,No,0.07623916425872415
Autobahn,55.0,50.83,https://gamersguildaz.com/products/autobahn,Sí,0.07581818181818185
Arkham Horror The Card Game: Scenario Pack - The Labyrinths of Lunacy,21.99,20.36,https://gamersguildaz.com/products/ah-lcg-the-labyrinths-of-lunacy-fantasy-flight-games,Sí,0.07412460209185989
Mage Wars Academy: Warlock Expansion,20.0,18.53,https://gamersguildaz.com/products/mage-wars-arena-warlock-expansion,Sí,0.07349999999999994
Letter Jam,24.95,23.14,https://gamersguildaz.com/products/letter-jam-board-games,Sí,0.07254509018036068
Endangered: New Species,49.99,46.39,https://gamersguildaz.com/products/endangered-new-species,Sí,0.07201440288057614
Arkham Horror The Card Game: Mythos Pack - Dim Carcosa,16.99,15.77,https://gamersguildaz.com/products/ah-lcg-dim-carcosa-fantasy-flight-games,No,0.07180694526191872
Catan: Rise of the Inkas,69.99,64.97,https://gamersguildaz.com/products/catan-rise-of-the-inkas-catan-studio,No,0.0717245320760108
Cosmic Encounter: Cosmic Dominion,27.99,26.04,https://gamersguildaz.com/products/cosmic-dominion-fantasy-flight-games,Sí,0.06966773847802785
Smash Up: Disney,29.99,27.92,https://gamersguildaz.com/products/smash-up-disney,Sí,0.06902300766922297
Junk Art (Third Edition),49.99,46.56,https://gamersguildaz.com/products/junk-art-3-0,No,0.0686137227445489
Fiasco: Boxed Game,30.0,27.97,https://gamersguildaz.com/products/fiasco-boxed-game,Sí,0.06766666666666671
Marvel Champions: Hero Pack - Rogue,16.99,15.9,https://gamersguildaz.com/products/copy-of-marvel-champions-hero-pack-quicksilver,Sí,0.06415538552089453
Agricola: Corbarius Deck,16.99,15.9,https://gamersguildaz.com/products/agricola-corbarius-deck-lookout-games,Sí,0.06415538552089453
